Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,library
gs_ind_0,Negative Regulation Of Protein Dephosphorylation (GO:0035308),1/17,0.2414985835424031,0.4986788932888584,5.554341788557674,7.892117986112869,FKBP1B,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Protein Kinase Activity (GO:0006469),2/82,0.3820925156456215,0.593205114798164,1.8970773158556566,1.8251638805434398,CAV3;HSPB1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Protein Kinase B Signaling (GO:0051898),1/34,0.42485446298641005,0.6183236578017318,2.732619995744293,2.3391462407603534,MSTN,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Protein Localization (GO:1903828),1/39,0.4698419610160628,0.6440075155306378,2.376940778162774,1.7954433572516437,CAV3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Protein Localization To Cell Surface (GO:2000009),1/9,0.13609834365908835,0.44162523758765404,10.787708158619864,21.514762853450392,CAV3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Protein Metabolic Process (GO:0051248),3/137,0.38021415247213614,0.593205114798164,1.5903528926818469,1.5379040496263299,TIA1;TRIM2;CRYAB,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),2/49,0.18680996213273707,0.4760757504779168,3.2221504681950273,5.405683987548253,CAPN3;KLHL40,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Protein Modification Process (GO:0031400),1/72,0.6905052392874312,0.7842166646192968,1.2770711976414624,0.47293997125626114,DMD,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Protein Phosphorylation (GO:0001933),3/138,0.38458543130333606,0.593205114798164,1.5785098918750995,1.508407204721164,CAV3;HSPB1;DMD,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),1/74,0.7004494927092295,0.7933853559449153,1.2421547030217381,0.4422480872127975,CAV3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Protein Ubiquitination (GO:0031397),1/51,0.5640228081144858,0.6978959259937995,1.8106712911617027,1.0369000869638685,KLHL40,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),1/53,0.5780118347053599,0.7062738268445896,1.741460576083794,0.9546006580881173,CRYAB,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of RNA Splicing (GO:0033119),1/18,0.25373889766261887,0.5066811268867366,5.236601687518185,7.181734779855159,RBM20,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Ras Protein Signal Transduction (GO:0046580),1/34,0.42485446298641005,0.6183236578017318,2.732619995744293,2.3391462407603534,MFN2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Receptor Internalization (GO:0002091),1/13,0.1905051548689148,0.4760757504779168,7.333686354378819,12.159809519814274,MTMR2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261),1/26,0.3448371705238676,0.5689142424206999,3.591829399784354,3.8241594956115796,MTMR2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051280),1/10,0.15003224134200635,0.45546780665162784,9.651516775645836,18.308011063436417,FKBP1B,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315),1/10,0.15003224134200635,0.45546780665162784,9.651516775645836,18.308011063436417,FKBP1B,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283),1/33,0.41541074371626274,0.6115769282489424,2.816888610371299,2.474601445301743,RYR1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Sequestering Of Triglyceride (GO:0010891),1/5,0.07805066037014591,0.39528131285768897,20.382213170400544,51.98273881250738,PNPLA2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Signal Transduction (GO:0009968),1/237,0.9793861442685671,0.9907173302185857,0.3818285158217901,0.007953215732047422,TULP3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Small GTPase Mediated Signal Transduction (GO:0051058),1/18,0.25373889766261887,0.5066811268867366,5.236601687518185,7.181734779855159,MFN2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Small Molecule Metabolic Process (GO:0062014),2/29,0.07906601967391388,0.3975176957518516,5.5729689533370514,14.141253140950854,ACTN3;MST1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912),1/14,0.20356494840919853,0.48039817138497315,6.7899977370445805,10.808115840090045,TPM1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),2/34,0.10376800780140996,0.4157947909105914,4.714016045304389,10.680063277206983,MFN2;TPM1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Smoothened Signaling Pathway (GO:0045879),1/20,0.27763246143654813,0.5224090102770551,4.6988876703744324,6.021423066804366,TULP3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Stem Cell Population Maintenance (GO:1902455),1/20,0.27763246143654813,0.5224090102770551,4.6988876703744324,6.021423066804366,BRMS1L,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Supramolecular Fiber Organization (GO:1902904),2/67,0.2939276128927989,0.5348725659508443,2.3338640940383084,2.857633973710464,CAV3;CRYAB,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),7/666,0.9163904727569979,0.9484529547167627,0.6816940777238403,0.059520567431479925,MYOZ1;FHL2;MYH2;BIN1;BRMS1L;MYOZ2;BAG3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),2/74,0.33550387400214915,0.5667475799876942,2.1075382554121713,2.3016884218264977,BRMS1L;WFIKKN2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Translation (GO:0017148),2/102,0.49156235601910725,0.6602611582431938,1.5175146761082114,1.077688053807385,TIA1;TRIM2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),2/103,0.49671634371302076,0.661594962516191,1.5024630541871922,1.0513277172818163,BRMS1L;WFIKKN2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Transport (GO:0051051),4/39,0.0034803252548260923,0.048648062902624065,7.830666473065195,44.32650184203231,RAB7A;MTMR2;LRSAM1;CRYAB,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),1/38,0.46113401699589546,0.638956938582548,2.440488798370672,1.8891007906293245,KLHL40,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706),1/15,0.21641488759010882,0.48895157551442,6.321300653135754,9.675116891555307,TPM1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Viral Process (GO:0048525),1/53,0.5780118347053599,0.7062738268445896,1.741460576083794,0.9546006580881173,TRIM32,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Viral Transcription (GO:0032897),1/13,0.1905051548689148,0.4760757504779168,7.333686354378819,12.159809519814274,TRIM32,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903817),1/10,0.15003224134200635,0.45546780665162784,9.651516775645836,18.308011063436417,KCNE3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of Wound Healing (GO:0061045),1/27,0.35541610429814574,0.575909916773556,3.4560581024478347,3.5751747776983,MYOZ1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070885),3/10,0.0004566268134753668,0.010014298392080458,28.7637234770705,221.24032401614656,MYOZ1;FHL2;MYOZ2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Negative Regulation Of mRNA Processing (GO:0050686),1/14,0.20356494840919853,0.48039817138497315,6.7899977370445805,10.808115840090045,RBM20,Module11,GO_Biological_Process_2023_Human
gs_ind_0,"Negative Regulation Of mRNA Splicing, Via Spliceosome (GO:0048025)",1/13,0.1905051548689148,0.4760757504779168,7.333686354378819,12.159809519814274,RBM20,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Nervous System Development (GO:0007399),4/377,0.8609474050532475,0.9073115983659742,0.727487268662278,0.10892074866726127,NRCAM;EGR2;CHRNA3;PMP22,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neural Tube Closure (GO:0001843),1/32,0.4058126020192864,0.6051507969150437,2.906507613228591,2.621273993000981,CSRP3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neuromuscular Junction Development (GO:0007528),2/23,0.05243636396236421,0.3624948639137352,7.131069577210254,21.023498141253015,CHRNA1;KY,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neuromuscular Process (GO:0050905),2/15,0.02366579987645637,0.19850682975776515,11.362947814890555,42.53974403852314,CHRNA1;CHRND,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neuromuscular Synaptic Transmission (GO:0007274),6/18,2.6053407671346155e-07,1.2274049836278635e-05,32.44,491.8076636463343,SLC5A7;CHRNB4;CHRNB1;CHRNA1;CHRNA3;CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neuron Development (GO:0048666),1/138,0.8948984208265471,0.9353416526634084,0.6611442325495278,0.07341680324093833,DMD,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neuron Differentiation (GO:0030182),1/151,0.9150861518483082,0.9484529547167627,0.6035076560818995,0.05355349696718887,DMD,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neuron Migration (GO:0001764),2/49,0.18680996213273707,0.4760757504779168,3.2221504681950273,5.405683987548253,NRCAM;CEP85L,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neuron Projection Development (GO:0031175),2/177,0.7820571204905787,0.8508508869570106,0.8646344944913452,0.2125509335996451,DNM2;CNTNAP1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neuron Projection Fasciculation (GO:0106030),1/10,0.15003224134200635,0.45546780665162784,9.651516775645836,18.308011063436417,NRCAM,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neuron Projection Guidance (GO:0097485),3/112,0.2701785847209859,0.5167927214512693,1.9567288308814568,2.560716455118317,NRCAM;NEXN;MYPN,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neuron Projection Morphogenesis (GO:0048812),3/133,0.36266856212527343,0.5831193941424895,1.6395399151895647,1.6629294502907483,NRCAM;DNM2;CNTNAP1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neuronal Action Potential (GO:0019228),1/7,0.10754440739747216,0.4157947909105914,14.108882970390098,31.460712791659123,CHRNA1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neuronal Ion Channel Clustering (GO:0045161),1/8,0.12193696513840709,0.4284635902100934,12.226883910386965,25.72843326957518,NRCAM,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neurotransmitter Biosynthetic Process (GO:0042136),2/10,0.010693264512827014,0.11430111311189885,18.05304944063515,81.92728782237063,SLC5A7;CHAT,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neurotransmitter Reuptake (GO:0098810),1/7,0.10754440739747216,0.4157947909105914,14.108882970390098,31.460712791659123,SLC18A3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neurotransmitter Transport (GO:0006836),3/48,0.04207513593719581,0.3075837523684659,4.729268677933976,14.983733950753606,SLC18A3;SLC5A7;CHAT,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Neutral Amino Acid Transport (GO:0015804),1/33,0.41541074371626274,0.6115769282489424,2.816888610371299,2.474601445301743,SLC6A6,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Nitrogen Compound Transport (GO:0071705),4/151,0.22682811085189167,0.49216587328391775,1.870578367988817,2.7751204237202627,FLVCR1;RAB7A;ARRDC4;SLC6A6,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Non-Membrane-Bounded Organelle Assembly (GO:0140694),7/113,0.002356023237344947,0.03654709216954601,4.383986591784527,26.526539048276813,MYOZ1;CAPN3;KLHL41;LMOD2;TIA1;MYH6;LMOD3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Notch Receptor Processing (GO:0007220),1/7,0.10754440739747216,0.4157947909105914,14.108882970390098,31.460712791659123,PSEN2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Nuclear Envelope Organization (GO:0006998),1/17,0.2414985835424031,0.4986788932888584,5.554341788557674,7.892117986112869,DMPK,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Nuclear Export (GO:0051168),1/45,0.5192237536603365,0.6725586707290713,2.0556305636284584,1.347302132545252,EGR2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Nucleotide-Sugar Biosynthetic Process (GO:0009226),1/15,0.21641488759010882,0.48895157551442,6.321300653135754,9.675116891555307,GFPT1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Nucleotide-Sugar Metabolic Process (GO:0009225),1/12,0.17723209402093465,0.4706455607403526,7.971929513858142,13.793790891949966,GFPT1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Nucleus Organization (GO:0006997),2/41,0.1412145545193676,0.45464922582650263,3.8768087805130595,7.5887558097932475,DMPK;BIN1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,O-glycan Processing (GO:0016266),1/34,0.42485446298641005,0.6183236578017318,2.732619995744293,2.3391462407603534,GALNT8,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Oligodendrocyte Development (GO:0014003),1/15,0.21641488759010882,0.48895157551442,6.321300653135754,9.675116891555307,CNTNAP1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Organelle Assembly (GO:0070925),1/289,0.9912766311214615,0.9959746246338855,0.31190545944858405,0.0027328034099992795,RAB7A,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Organelle Disassembly (GO:1903008),1/53,0.5780118347053599,0.7062738268445896,1.741460576083794,0.9546006580881173,PNPLA2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Organelle Fission (GO:0048285),1/21,0.28929195979535716,0.5302296438900493,4.469375589886245,5.543450833492692,GDAP1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Organelle Fusion (GO:0048284),2/25,0.06089640508556353,0.39528131285768897,6.523299830309359,18.255983848286213,MFN2;GDAP1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Organelle Organization (GO:0006996),9/368,0.14154174011579798,0.45464922582650263,1.6307649513212796,3.188407416964408,FGD4;CHCHD10;CNTNAP1;BIN1;TPM1;MICAL2;RAB7A;DES;CFAP410,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Organelle Transport Along Microtubule (GO:0072384),1/38,0.46113401699589546,0.638956938582548,2.440488798370672,1.8891007906293245,BICD2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Organic Cation Transport (GO:0015695),1/29,0.37606629161669675,0.5898351700819214,3.213098938793011,3.142378128754419,SLC5A7,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Organic Hydroxy Compound Transport (GO:0015850),1/40,0.47840974958458543,0.6473800015655241,2.3166103792312254,1.7080083313194192,SLC10A4,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Organic Substance Transport (GO:0071702),8/178,0.008312742058211132,0.096470454645622,3.103137276600454,14.863921283757822,CACNA1S;PSEN2;RAB7A;RYR1;ARRDC4;TRPV4;FLVCR1;CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Organonitrogen Compound Biosynthetic Process (GO:1901566),5/115,0.038462904182578,0.289495941539877,3.0720609313959697,10.008962002074481,SLC5A7;HACD1;DMD;CHAT;SPTLC1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Organonitrogen Compound Catabolic Process (GO:1901565),3/69,0.10016830031887652,0.4157947909105914,3.231276342807738,7.434855061071238,LRSAM1;CAPN3;NAGK,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Osmosensory Signaling Pathway (GO:0007231),1/4,0.06294177105238268,0.39528131285768897,26.207448356124527,72.477884289703,TRPV4,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Oxidative Phosphorylation (GO:0006119),1/58,0.6110593748858167,0.7298286618354544,1.5894979190649074,0.7829249196936048,CHCHD10,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503),1/13,0.1905051548689148,0.4760757504779168,7.333686354378819,12.159809519814274,HLA-DMB,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Peptide Antigen Assembly With MHC Protein Complex (GO:0002501),1/16,0.2290583309623265,0.49216587328391775,5.913080612311937,8.714571592611058,HLA-DMB,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Peptide Biosynthetic Process (GO:0043043),1/150,0.9136809176306616,0.9484529547167627,0.6075853660197944,0.054849084725514016,DMD,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Peptide Metabolic Process (GO:0006518),2/47,0.17520510158454794,0.4706455607403526,3.364232904110205,5.859814084267249,DMD;PSEN2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Peptidyl-Lysine Modification (GO:0018205),3/87,0.16546871688053755,0.46056062991694474,2.539895265057167,4.569203319363202,HINT1;EGR2;SUMO4,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Peptidyl-Proline Modification (GO:0018208),1/19,0.26578247380740616,0.5122353131560918,4.953211867672152,6.563387480572783,FKBP1B,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Peptidyl-Serine Modification (GO:0018209),1/156,0.9217778179671111,0.9514332423685252,0.5839058028434654,0.047559748222051855,DMPK,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Peptidyl-Serine Phosphorylation (GO:0018105),1/151,0.9150861518483082,0.9484529547167627,0.6035076560818995,0.05355349696718887,DMPK,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Peripheral Nervous System Axon Ensheathment (GO:0032292),2/7,0.005151940846632425,0.06553268756916444,27.90574456218628,147.01811598210315,ARHGEF10;CNTNAP1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Peripheral Nervous System Development (GO:0007422),2/20,0.04063270885371379,0.2987561020920459,8.289117338197093,26.55155062414696,EGR2;PMP22,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Phagocytosis (GO:0006909),1/61,0.6296370858144409,0.7457154312439188,1.5103768662368922,0.6987179792848796,MEGF10,Module11,GO_Biological_Process_2023_Human
gs_ind_0,"Phagocytosis, Engulfment (GO:0006911)",1/22,0.30076401871204633,0.5388335659179195,4.261213470373703,5.119546770999496,MEGF10,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Phagolysosome Assembly (GO:0001845),1/13,0.1905051548689148,0.4760757504779168,7.333686354378819,12.159809519814274,RAB7A,Module11,GO_Biological_Process_2023_Human
